,image,label
2142,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ada05ddf-b78b-4fc7-8391-5107889d4a7d.jpg,z-line
2143,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/d578e867-1cc1-406a-8ff2-6ab38f35e17b.jpg,cecum
2144,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/53ae94e6-b411-48d7-b6c6-cdbca031a7b6.jpg,esophagitis-a
2145,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/7b8e8087-597a-4399-bc21-f78cf3c1e3b8.jpg,bbps-2-3
2146,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/61a25359-c664-4da2-9bca-ef9d38aa3aba.jpg,polyps
2147,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/93c4dd81-dba3-4653-b867-311233738a00.jpg,bbps-2-3
2148,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/fac331fc-99d1-4bad-885c-1ecc4f857a9f.jpg,pylorus
2149,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/3bfbd8cf-38db-437b-98d0-faf7a5e9a32a.jpg,retroflex-rectum
2150,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/9964b195-bcbe-438f-9a47-b4ad50600719.jpg,pylorus
2151,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/beada910-9db5-4261-9336-0bd9bbc53b9a.jpg,pylorus
2152,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/1977d4ed-9021-43b9-a3f2-91166dfffb48.jpg,pylorus
2153,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/1e2796bd-4d8c-45b9-a5fd-6af73779d41e.jpg,bbps-0-1
2154,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/2a93d2af-50a8-4459-9d4b-5420a6f29a86.jpg,ulcerative-colitis-grade-0-1
2155,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/23b40475-b80e-4efd-b27b-9f6a92dfbd43.jpg,z-line
2156,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/1f2a1239-e237-455a-bb4d-ddc43104222b.jpg,dyed-lifted-polyps
2157,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c29a2b4a-f68c-46bc-8ac6-abd5fcf75c6b.jpg,z-line
2158,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2301232e-74d3-4e0e-8551-c8dae1adec5a.jpg,z-line
2159,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/defaf425-6d09-4449-a095-b35ada50e393.jpg,z-line
2160,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a0ed662f-c642-49ca-9321-c0331b359653.jpg,ulcerative-colitis-grade-2
2161,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/faf216af-472c-4e3c-9302-cb2a9c96ae47.jpg,retroflex-rectum
2162,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/3d301c26-ddd2-409a-91ff-f9ea67fa4d1b.jpg,ulcerative-colitis-grade-3
2163,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/a29ed50b-80d0-43c6-b3a4-c40f595b933f.jpg,cecum
2164,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/4ee7c989-5676-4a24-b291-984a8d3d9f88.jpg,bbps-0-1
2165,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/6d550c62-569b-4b7b-bf78-03ce48109ceb.jpg,pylorus
2166,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/67c00403-9245-428d-9b16-be466c97e14f.jpg,esophagitis-a
2167,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/86f28f60-daba-4508-9795-4fc876ec7826.jpg,esophagitis-a
2168,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/163772d0-ba62-4e5a-9e5a-d8f3d469e941.jpg,esophagitis-a
2169,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/6c2ee18e-c25a-475b-99de-4e6c4f8b565b.jpg,ulcerative-colitis-grade-3
2170,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/ebdd5461-7bbc-4e21-96ca-6e5fc3493452.jpg,retroflex-stomach
2171,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/25b9a7cf-d598-40d3-b086-ffdfbe0faad7.jpg,polyps
2172,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ae0c78fd-a444-4a94-be79-56cd1e4cf8d9.jpg,pylorus
2173,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/afc1fe80-1823-406b-884e-c97428460efd.jpg,esophagitis-b-d
2174,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/89f3a075-57e8-4731-b360-1528b682d024.jpg,bbps-0-1
2175,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/c9a26d9e-72e7-4eb1-b254-ad39466620c7.jpg,retroflex-stomach
2176,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/dd11726d-cb3f-432d-8d7c-1c6f79fe2eef.jpg,esophagitis-a
2177,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/a698f87d-7c54-42f6-9da0-00455f241725.jpg,bbps-2-3
2178,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/810dafd4-5446-45eb-85e2-77052442b895.jpg,retroflex-rectum
2179,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/a7eb364e-2a87-42ea-a73a-552015b75de0.jpg,polyps
2180,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/98e8854c-d43f-4cc4-bf8e-575c37a5b48b.jpg,polyps
2181,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/ceb8c5e8-d55e-4a43-9739-c65ad1f24f44.jpg,dyed-resection-margins
2182,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/0f09a2a0-d78d-43b1-b849-eb6f2c3d9fa8.jpg,cecum
2183,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/33c053f1-0bac-4c12-a2cd-19bc62404d00.jpg,polyps
2184,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/9fce12d3-11b7-4e66-81b9-a6dede5af957.jpg,z-line
2185,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/5263c21a-7448-471a-af6d-b39d68d5aae0.jpg,ulcerative-colitis-grade-2
2186,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/8b422225-4d97-4848-ab94-bd673d69d735.jpg,dyed-resection-margins
2187,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/6f63e9a5-6337-4bfe-bea7-0cbf96f0ebb1.jpg,retroflex-stomach
2188,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/c82a1886-5979-4c0b-bdd2-a83d6c401780.jpg,dyed-lifted-polyps
2189,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/barretts/b470a84e-6560-4d7c-bb4e-2dbcbd96d17d.jpg,barretts
2190,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/ff3ba32a-fcb3-40e4-b2d4-b54507dbb677.jpg,polyps
2191,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/5dcf9766-4344-4a05-96db-59f595e4ba0d.jpg,pylorus
2192,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/f2f2e4ea-c672-40a6-a31d-b392454e5e07.jpg,polyps
2193,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/4116e88e-64d8-4eca-99ca-ff3d36d48011.jpg,bbps-2-3
2194,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/40e7a8a2-8957-48fd-856b-85c50b86fab4.jpg,cecum
2195,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9b741c9c-98d2-4ad5-9454-41335ef61d03.jpg,ulcerative-colitis-grade-2
2196,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/2214148e-b67b-4a8a-baee-ced6c4700030.jpg,bbps-2-3
2197,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3e9dda33-3511-43a1-80e8-20abb11b23be.jpg,dyed-lifted-polyps
2198,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/f72843ac-c646-4b73-90d6-ea830d38a57f.jpg,cecum
2199,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/34f591fd-d2a3-4896-bd37-88d06a2405cd.jpg,polyps
2200,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/bfcc049c-d3f9-443d-9974-26dc9b6c518b.jpg,dyed-lifted-polyps
2201,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/de707955-c27c-45b5-920d-81d107a33c91.jpg,z-line
2202,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/2831c8d2-4f67-43e6-80bf-b6d0bcfd4e24.jpg,ulcerative-colitis-grade-1
2203,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/2d892ec6-5a4e-4eb0-b4a0-6ef0b7b7dd18.jpg,pylorus
2204,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b7ddd4f4-c1b8-4929-83a4-b05353919abf.jpg,z-line
2205,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/c7e0d153-9992-449b-91b7-4d4f4d624f7d.jpg,esophagitis-a
2206,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/c3a97fc1-d56c-4e1b-9b3c-585c714ccdab.jpg,retroflex-stomach
2207,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/88c659f6-1cf9-4c93-8065-4e56a39e47ec.jpg,dyed-resection-margins
2208,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/464fb9ac-f61f-4e93-8f81-98a4d7f99018.jpg,bbps-2-3
2209,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3b82281a-82cb-4a31-8e11-808313d007fb.jpg,cecum
2210,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/3ea37d59-8740-419e-96cc-414878d4f7d9.jpg,ulcerative-colitis-grade-1
2211,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/c9343966-1151-4849-85bd-b96b5ee34080.jpg,dyed-resection-margins
2212,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/534987c1-9194-4eb9-b258-8de9161fce30.jpg,bbps-0-1
2213,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7f35e085-9fa1-4bfb-b02f-063224b2c72d.jpg,cecum
2214,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/88b1a28e-4bb5-4de7-9db6-d3e258e9db10.jpg,pylorus
2215,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/322a0096-ac85-4d57-a42d-dd598b612910.jpg,retroflex-stomach
2216,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/43c68acf-bf67-442b-9ba5-8f0556182548.jpg,bbps-0-1
2217,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/1ef7982f-812c-488f-a522-1fbfbceafd0c.jpg,dyed-lifted-polyps
2218,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/7e340833-b661-4357-a099-b8cd65c5e3f5.jpg,polyps
2219,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/c28c4053-86e7-47fc-9096-c78eaa73531b.jpg,retroflex-stomach
2220,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/92c06597-3967-4666-b2b6-c31c4a7ac4d1.jpg,cecum
2221,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/86719d8f-d9d0-4262-b714-fc4f64fc253b.jpg,ulcerative-colitis-grade-1
2222,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/21ab075e-3ac3-4e8f-a455-6ca78dc5a248.jpg,bbps-2-3
2223,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/f1dad4f3-df9a-46e1-93e0-1005e21a5dc8.jpg,pylorus
2224,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/5c6e6299-27ac-4a72-9379-58e39c24806d.jpg,pylorus
2225,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ab936e97-bad4-483e-a0b0-be06087ea8bb.jpg,pylorus
2226,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/barretts/22fbd274-1353-4bb1-8133-9f0e8433b2e8.jpg,barretts
2227,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/38e18373-c612-4a02-859d-de639a31d397.jpg,bbps-2-3
2228,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/1b3644f5-2c8d-4a9f-8227-fd458c1f22a8.jpg,polyps
2229,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cbafa3ac-14f2-4ea4-a599-8f61a7f01d68.jpg,pylorus
2230,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/b8fdaf52-98dd-44f6-892b-ec6ff600871a.jpg,esophagitis-b-d
2231,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/66f69e9f-666c-4c21-a6b5-581f5169330a.jpg,pylorus
2232,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/7c71728a-fe2b-4175-9d2f-ff03682f74d2.jpg,dyed-resection-margins
2233,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/78719ac7-1738-4e05-9012-f42554e3c0ec.jpg,pylorus
2234,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/7a66c131-aadb-4865-a2fc-9998d7c21f24.jpg,cecum
2235,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/ed62e5cc-bbe3-4fa8-aece-10be65ccb2d7.jpg,dyed-lifted-polyps
2236,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/512330d8-7580-4b01-afa9-2022d4c92648.jpg,bbps-2-3
2237,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/5abd8d09-23ba-4f53-ad15-aa531929e6b3.jpg,pylorus
2238,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/91a395c3-92d3-4d53-9d4d-66f6e684e0f6.jpg,retroflex-rectum
2239,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1b2f71e2-96ae-4169-91b1-1a19e1128c08.jpg,ulcerative-colitis-grade-2
2240,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/1488ce3b-b24d-4a7b-8f01-0a44da001945.jpg,ulcerative-colitis-grade-1
2241,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/1cc664f2-29db-4174-8183-f00f1364010b.jpg,esophagitis-a
2242,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2a394663-0d82-4a97-bb85-b3cdff42e292.jpg,ulcerative-colitis-grade-2
2243,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/d4519cdc-2f55-446b-a8be-436c7c3cf343.jpg,bbps-2-3
2244,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/cf3b1cd2-d93c-44d7-b45b-3893f53bd343.jpg,retroflex-stomach
2245,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/21b6bf87-d174-40af-825a-100eddcb1a49.jpg,retroflex-rectum
2246,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/7be090b5-e261-4b24-ba38-cb2082a3bc7f.jpg,retroflex-rectum
2247,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/95fc7daa-a5f1-4588-9e93-793a1fa40de4.jpg,cecum
2248,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/a0c70855-c12f-4370-907a-69f804eae982.jpg,pylorus
2249,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/eccc4d90-2b07-4baa-bbef-8efc0b560038.jpg,dyed-resection-margins
2250,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/b2ee624f-7b71-4a14-8495-b6ffecdf0cbc.jpg,esophagitis-a
2251,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/34e0ef27-3730-4058-bfa0-8e100cb82928.jpg,dyed-lifted-polyps
2252,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7beda79f-f527-41b3-93b5-ede401ac93a2.jpg,z-line
2253,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/2fb0d9d2-a5b0-4b8d-8e6d-22e3d1243cea.jpg,bbps-0-1
2254,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/16afde13-ee37-4eed-8189-9476aef1a29d.jpg,dyed-resection-margins
2255,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d7b29ffa-e6bf-4517-95c2-02c20d38d8c0.jpg,pylorus
2256,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/437acfc5-efc4-4269-8907-db7367880016.jpg,pylorus
2257,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/42296d4d-a0be-4e1e-ae02-556937e11373.jpg,esophagitis-a
2258,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/5d493262-c5b9-4a35-957f-d760d8484ede.jpg,bbps-0-1
2259,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/cb460343-f8b3-486f-bd33-00354fcdb547.jpg,dyed-resection-margins
2260,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/b997706b-3c14-4320-abf6-c6e4d01976b5.jpg,bbps-2-3
2261,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/6d54bb62-e9c7-4a21-a98b-b95917dd7827.jpg,polyps
2262,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/3df50357-05ba-4aab-b0d0-b45bdcc965a3.jpg,retroflex-stomach
2263,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/eb691404-0165-4d9e-bc7f-66979c78f939.jpg,ulcerative-colitis-grade-3
2264,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/5a933ccc-bed8-42eb-a77b-285eb782e8a5.jpg,bbps-0-1
2265,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/d8c048fb-bf61-4ddb-8496-8fab40ca8d76.jpg,polyps
2266,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/165ae023-b77d-4c6b-9942-50d105be4f9b.jpg,bbps-2-3
2267,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/126b0513-9f0f-4c03-aa80-111b08b7ded9.jpg,retroflex-stomach
2268,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/eab535fd-ab3d-4278-95bb-78fe4c72f20f.jpg,esophagitis-a
2269,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/0004a718-546c-41c2-9c69-c4685093a039.jpg,polyps
2270,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c33f479a-d43c-40cf-ae0c-e4ebb639f060.jpg,bbps-2-3
2271,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/848ebec5-b529-40c4-8f01-e078c7e55d47.jpg,z-line
2272,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/35fa3be4-45df-4f79-85eb-2d37f9b3042a.jpg,z-line
2273,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/85fd0cf5-9213-4b9a-af4b-e88c4dfbf82a.jpg,ulcerative-colitis-grade-1
2274,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/79e0777b-fb48-4caa-9e03-0b41c750591b.jpg,pylorus
2275,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1e78f2df-fffb-4546-9dd0-9459e8da88e1.jpg,z-line
2276,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8737a1d5-dec6-4ba4-a97b-532b8733def8.jpg,z-line
2277,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/72601fce-6d1f-43df-aa25-e2b8c534b8e5.jpg,dyed-resection-margins
2278,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/bd17f84e-d6d5-4be8-bf34-0ae2a50630b0.jpg,esophagitis-b-d
2279,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/fc3ca5a1-10fb-4a8b-8dc0-9f074dc21ecf.jpg,pylorus
2280,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/987539c9-86dd-4788-8e2c-26db8098f46b.jpg,esophagitis-a
2281,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/c0c3b49f-58f9-4923-8e86-200cf9238452.jpg,polyps
2282,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-b-d/7cc9d82b-b027-4bc1-88b6-69b5a8625e52.jpg,esophagitis-b-d
2283,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c69d2b6e-8056-4adc-9e2b-a8c35d6cf014.jpg,bbps-2-3
2284,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/retroflex-rectum/43dc3a22-2cbb-41ec-9b3f-6756a9abab7e.jpg,retroflex-rectum
2285,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/8f1dbadc-5b04-4adf-991e-8519fa9a530f.jpg,bbps-2-3
2286,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/d3067b98-481c-4e21-8281-8eb43a592467.jpg,dyed-resection-margins
2287,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/85dbbd78-4f34-490b-b9d0-727c80936eb9.jpg,bbps-2-3
2288,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/94f4bc40-cc6c-4584-b01c-41a188fd9b52.jpg,dyed-resection-margins
2289,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/d3fce7ca-879b-4b1c-baa0-54db69dc5a1f.jpg,retroflex-stomach
2290,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ac241100-cbc9-4222-8d3d-c4234fd6a161.jpg,pylorus
2291,hyper_kvasir/labeled-images/lower-gi-tract/anatomical-landmarks/cecum/3ce35a1f-a038-448e-89a5-233120e55602.jpg,cecum
2292,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/4d1cc3ee-f5b8-4474-8fb4-2cc752762192.jpg,dyed-lifted-polyps
2293,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/35a14482-d72e-4480-88f5-23657c3388bf.jpg,polyps
2294,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/44ff16c7-19d9-40b3-99c3-e20fc2bc572e.jpg,bbps-0-1
2295,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/9b3b323d-3414-4a71-bd0c-639ea3a36035.jpg,dyed-resection-margins
2296,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/907d5d5b-ada1-4b30-aff9-b71c2b79847a.jpg,retroflex-stomach
2297,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-0-1/133ff1b9-3d3f-41d9-b944-5090e0fe4471.jpg,bbps-0-1
2298,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2f6d6163-4823-4851-8423-262fa4ccd199.jpg,z-line
2299,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/329a66e5-2492-49c2-a6d9-3e5ac0b45c93.jpg,ulcerative-colitis-grade-2
2300,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/ac61069a-7b61-4cf8-b2e4-20395b717f0d.jpg,polyps
2301,hyper_kvasir/labeled-images/lower-gi-tract/quality-of-mucosal-views/bbps-2-3/7b3d1ac5-58cb-481f-ad2f-79dfb730f706.jpg,bbps-2-3
2302,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/554520e2-4774-4e0e-a339-66976e3d3cb8.jpg,dyed-resection-margins
2303,hyper_kvasir/labeled-images/upper-gi-tract/anatomical-landmarks/retroflex-stomach/f94ceae7-13f9-4edd-9705-57a67a2811bc.jpg,retroflex-stomach
2304,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8325bb42-ff88-424b-8ddd-341e94170a03.jpg,dyed-lifted-polyps
2305,hyper_kvasir/labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/aafd3f57-aa0e-4bd9-8d62-1e8470a66524.jpg,esophagitis-a
2306,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-resection-margins/13b48c2e-34e8-4fc2-889c-037b746ca09b.jpg,dyed-resection-margins
2307,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/a60fabd7-94e7-473e-abe6-7ea101cf7ea7.jpg,polyps
2308,hyper_kvasir/labeled-images/lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/4a99e13d-a276-426b-af38-022ff7d272d3.jpg,dyed-lifted-polyps
2309,hyper_kvasir/labeled-images/lower-gi-tract/pathological-findings/polyps/2ad58ed0-7dc2-4036-8cf1-538b90379632.jpg,polyps
