,image,label
5558,ISIC_2019_Training_Input/ISIC_0057978.jpg,MEL
5559,ISIC_2019_Training_Input/ISIC_0032477.jpg,NV
5560,ISIC_2019_Training_Input/ISIC_0068250.jpg,BCC
5561,ISIC_2019_Training_Input/ISIC_0063948.jpg,NV
5562,ISIC_2019_Training_Input/ISIC_0070027.jpg,BCC
5563,ISIC_2019_Training_Input/ISIC_0027449.jpg,NV
5564,ISIC_2019_Training_Input/ISIC_0032523.jpg,NV
5565,ISIC_2019_Training_Input/ISIC_0068389.jpg,NV
5566,ISIC_2019_Training_Input/ISIC_0013329_downsampled.jpg,NV
5567,ISIC_2019_Training_Input/ISIC_0061147.jpg,NV
5568,ISIC_2019_Training_Input/ISIC_0031648.jpg,VASC
5569,ISIC_2019_Training_Input/ISIC_0028779.jpg,NV
5570,ISIC_2019_Training_Input/ISIC_0011121.jpg,MEL
5571,ISIC_2019_Training_Input/ISIC_0060036.jpg,NV
5572,ISIC_2019_Training_Input/ISIC_0053744.jpg,BCC
5573,ISIC_2019_Training_Input/ISIC_0056455.jpg,NV
5574,ISIC_2019_Training_Input/ISIC_0071646.jpg,BCC
5575,ISIC_2019_Training_Input/ISIC_0032828.jpg,NV
5576,ISIC_2019_Training_Input/ISIC_0070999.jpg,AK
5577,ISIC_2019_Training_Input/ISIC_0028094.jpg,BKL
5578,ISIC_2019_Training_Input/ISIC_0028354.jpg,BKL
5579,ISIC_2019_Training_Input/ISIC_0057188.jpg,MEL
5580,ISIC_2019_Training_Input/ISIC_0032789.jpg,NV
5581,ISIC_2019_Training_Input/ISIC_0025469.jpg,NV
5582,ISIC_2019_Training_Input/ISIC_0070028.jpg,NV
5583,ISIC_2019_Training_Input/ISIC_0069033.jpg,NV
5584,ISIC_2019_Training_Input/ISIC_0027770.jpg,BKL
5585,ISIC_2019_Training_Input/ISIC_0031964.jpg,NV
5586,ISIC_2019_Training_Input/ISIC_0057272.jpg,BKL
5587,ISIC_2019_Training_Input/ISIC_0032160.jpg,NV
5588,ISIC_2019_Training_Input/ISIC_0033971.jpg,NV
5589,ISIC_2019_Training_Input/ISIC_0062223.jpg,NV
5590,ISIC_2019_Training_Input/ISIC_0032302.jpg,BCC
5591,ISIC_2019_Training_Input/ISIC_0056212.jpg,SCC
5592,ISIC_2019_Training_Input/ISIC_0056265.jpg,BCC
5593,ISIC_2019_Training_Input/ISIC_0058481.jpg,NV
5594,ISIC_2019_Training_Input/ISIC_0024822.jpg,NV
5595,ISIC_2019_Training_Input/ISIC_0070065.jpg,MEL
5596,ISIC_2019_Training_Input/ISIC_0029369.jpg,NV
5597,ISIC_2019_Training_Input/ISIC_0070647.jpg,BKL
5598,ISIC_2019_Training_Input/ISIC_0026855.jpg,BCC
5599,ISIC_2019_Training_Input/ISIC_0025273.jpg,NV
5600,ISIC_2019_Training_Input/ISIC_0066328.jpg,NV
5601,ISIC_2019_Training_Input/ISIC_0060107.jpg,BCC
5602,ISIC_2019_Training_Input/ISIC_0025256.jpg,NV
5603,ISIC_2019_Training_Input/ISIC_0027901.jpg,NV
5604,ISIC_2019_Training_Input/ISIC_0065540.jpg,BCC
5605,ISIC_2019_Training_Input/ISIC_0032821.jpg,NV
5606,ISIC_2019_Training_Input/ISIC_0030874.jpg,NV
5607,ISIC_2019_Training_Input/ISIC_0072063.jpg,MEL
5608,ISIC_2019_Training_Input/ISIC_0016023_downsampled.jpg,NV
5609,ISIC_2019_Training_Input/ISIC_0065580.jpg,NV
5610,ISIC_2019_Training_Input/ISIC_0012945_downsampled.jpg,NV
5611,ISIC_2019_Training_Input/ISIC_0028906.jpg,NV
5612,ISIC_2019_Training_Input/ISIC_0030071.jpg,NV
5613,ISIC_2019_Training_Input/ISIC_0025910.jpg,NV
5614,ISIC_2019_Training_Input/ISIC_0066299.jpg,NV
5615,ISIC_2019_Training_Input/ISIC_0026412.jpg,NV
5616,ISIC_2019_Training_Input/ISIC_0030518.jpg,NV
5617,ISIC_2019_Training_Input/ISIC_0060273.jpg,AK
5618,ISIC_2019_Training_Input/ISIC_0064238.jpg,BCC
5619,ISIC_2019_Training_Input/ISIC_0024553.jpg,DF
5620,ISIC_2019_Training_Input/ISIC_0014773_downsampled.jpg,NV
5621,ISIC_2019_Training_Input/ISIC_0001188_downsampled.jpg,NV
5622,ISIC_2019_Training_Input/ISIC_0064656.jpg,MEL
5623,ISIC_2019_Training_Input/ISIC_0071676.jpg,BCC
5624,ISIC_2019_Training_Input/ISIC_0070032.jpg,MEL
5625,ISIC_2019_Training_Input/ISIC_0033020.jpg,BCC
5626,ISIC_2019_Training_Input/ISIC_0065614.jpg,NV
5627,ISIC_2019_Training_Input/ISIC_0056564.jpg,BKL
5628,ISIC_2019_Training_Input/ISIC_0058327.jpg,SCC
5629,ISIC_2019_Training_Input/ISIC_0053702.jpg,MEL
5630,ISIC_2019_Training_Input/ISIC_0030011.jpg,DF
5631,ISIC_2019_Training_Input/ISIC_0055328.jpg,SCC
5632,ISIC_2019_Training_Input/ISIC_0072759.jpg,BCC
5633,ISIC_2019_Training_Input/ISIC_0064162.jpg,BCC
5634,ISIC_2019_Training_Input/ISIC_0027426.jpg,NV
5635,ISIC_2019_Training_Input/ISIC_0030636.jpg,BKL
5636,ISIC_2019_Training_Input/ISIC_0012901_downsampled.jpg,NV
5637,ISIC_2019_Training_Input/ISIC_0025432.jpg,NV
5638,ISIC_2019_Training_Input/ISIC_0033082.jpg,NV
5639,ISIC_2019_Training_Input/ISIC_0059139.jpg,AK
5640,ISIC_2019_Training_Input/ISIC_0055332.jpg,NV
5641,ISIC_2019_Training_Input/ISIC_0032934.jpg,NV
5642,ISIC_2019_Training_Input/ISIC_0060307.jpg,MEL
5643,ISIC_2019_Training_Input/ISIC_0059365.jpg,NV
5644,ISIC_2019_Training_Input/ISIC_0030070.jpg,VASC
5645,ISIC_2019_Training_Input/ISIC_0054958.jpg,NV
5646,ISIC_2019_Training_Input/ISIC_0060461.jpg,NV
5647,ISIC_2019_Training_Input/ISIC_0053731.jpg,BCC
5648,ISIC_2019_Training_Input/ISIC_0070659.jpg,NV
5649,ISIC_2019_Training_Input/ISIC_0057429.jpg,NV
5650,ISIC_2019_Training_Input/ISIC_0029325.jpg,NV
5651,ISIC_2019_Training_Input/ISIC_0061789.jpg,BKL
5652,ISIC_2019_Training_Input/ISIC_0033435.jpg,NV
5653,ISIC_2019_Training_Input/ISIC_0026642.jpg,NV
5654,ISIC_2019_Training_Input/ISIC_0071986.jpg,NV
5655,ISIC_2019_Training_Input/ISIC_0013288_downsampled.jpg,NV
5656,ISIC_2019_Training_Input/ISIC_0067057.jpg,BCC
5657,ISIC_2019_Training_Input/ISIC_0013839_downsampled.jpg,MEL
5658,ISIC_2019_Training_Input/ISIC_0064557.jpg,NV
5659,ISIC_2019_Training_Input/ISIC_0060086.jpg,BCC
5660,ISIC_2019_Training_Input/ISIC_0014804_downsampled.jpg,BKL
5661,ISIC_2019_Training_Input/ISIC_0029674.jpg,BKL
5662,ISIC_2019_Training_Input/ISIC_0069691.jpg,NV
5663,ISIC_2019_Training_Input/ISIC_0067999.jpg,BCC
5664,ISIC_2019_Training_Input/ISIC_0024548.jpg,NV
5665,ISIC_2019_Training_Input/ISIC_0066296.jpg,AK
5666,ISIC_2019_Training_Input/ISIC_0034242.jpg,MEL
5667,ISIC_2019_Training_Input/ISIC_0070850.jpg,NV
5668,ISIC_2019_Training_Input/ISIC_0034283.jpg,BKL
5669,ISIC_2019_Training_Input/ISIC_0028176.jpg,NV
5670,ISIC_2019_Training_Input/ISIC_0070661.jpg,BCC
5671,ISIC_2019_Training_Input/ISIC_0028472.jpg,NV
5672,ISIC_2019_Training_Input/ISIC_0029022.jpg,BKL
5673,ISIC_2019_Training_Input/ISIC_0057947.jpg,MEL
5674,ISIC_2019_Training_Input/ISIC_0054796.jpg,MEL
5675,ISIC_2019_Training_Input/ISIC_0032671.jpg,NV
5676,ISIC_2019_Training_Input/ISIC_0071471.jpg,MEL
5677,ISIC_2019_Training_Input/ISIC_0032763.jpg,BKL
5678,ISIC_2019_Training_Input/ISIC_0069584.jpg,NV
5679,ISIC_2019_Training_Input/ISIC_0031453.jpg,NV
5680,ISIC_2019_Training_Input/ISIC_0056445.jpg,BKL
5681,ISIC_2019_Training_Input/ISIC_0027954.jpg,BKL
5682,ISIC_2019_Training_Input/ISIC_0057069.jpg,BCC
5683,ISIC_2019_Training_Input/ISIC_0067997.jpg,BCC
5684,ISIC_2019_Training_Input/ISIC_0071554.jpg,NV
5685,ISIC_2019_Training_Input/ISIC_0062724.jpg,MEL
5686,ISIC_2019_Training_Input/ISIC_0032169.jpg,NV
5687,ISIC_2019_Training_Input/ISIC_0027395.jpg,NV
5688,ISIC_2019_Training_Input/ISIC_0032117.jpg,NV
5689,ISIC_2019_Training_Input/ISIC_0064097.jpg,NV
5690,ISIC_2019_Training_Input/ISIC_0010186.jpg,NV
5691,ISIC_2019_Training_Input/ISIC_0025226.jpg,NV
5692,ISIC_2019_Training_Input/ISIC_0069352.jpg,AK
5693,ISIC_2019_Training_Input/ISIC_0025179.jpg,NV
5694,ISIC_2019_Training_Input/ISIC_0014066_downsampled.jpg,NV
5695,ISIC_2019_Training_Input/ISIC_0025137.jpg,NV
5696,ISIC_2019_Training_Input/ISIC_0024980.jpg,NV
5697,ISIC_2019_Training_Input/ISIC_0032429.jpg,BCC
5698,ISIC_2019_Training_Input/ISIC_0060968.jpg,MEL
5699,ISIC_2019_Training_Input/ISIC_0031360.jpg,NV
5700,ISIC_2019_Training_Input/ISIC_0026337.jpg,BCC
5701,ISIC_2019_Training_Input/ISIC_0011098.jpg,NV
5702,ISIC_2019_Training_Input/ISIC_0067279.jpg,BCC
5703,ISIC_2019_Training_Input/ISIC_0016040_downsampled.jpg,NV
5704,ISIC_2019_Training_Input/ISIC_0032113.jpg,BKL
5705,ISIC_2019_Training_Input/ISIC_0068429.jpg,NV
5706,ISIC_2019_Training_Input/ISIC_0032724.jpg,MEL
5707,ISIC_2019_Training_Input/ISIC_0068082.jpg,NV
5708,ISIC_2019_Training_Input/ISIC_0061290.jpg,BCC
5709,ISIC_2019_Training_Input/ISIC_0027615.jpg,AK
5710,ISIC_2019_Training_Input/ISIC_0059248.jpg,MEL
5711,ISIC_2019_Training_Input/ISIC_0014587_downsampled.jpg,BKL
5712,ISIC_2019_Training_Input/ISIC_0010483.jpg,NV
5713,ISIC_2019_Training_Input/ISIC_0025058.jpg,NV
5714,ISIC_2019_Training_Input/ISIC_0033423.jpg,NV
5715,ISIC_2019_Training_Input/ISIC_0026184.jpg,NV
5716,ISIC_2019_Training_Input/ISIC_0012655_downsampled.jpg,NV
5717,ISIC_2019_Training_Input/ISIC_0058663.jpg,MEL
5718,ISIC_2019_Training_Input/ISIC_0025928.jpg,BKL
5719,ISIC_2019_Training_Input/ISIC_0060093.jpg,BCC
5720,ISIC_2019_Training_Input/ISIC_0030779.jpg,NV
5721,ISIC_2019_Training_Input/ISIC_0024746.jpg,NV
5722,ISIC_2019_Training_Input/ISIC_0068590.jpg,BCC
5723,ISIC_2019_Training_Input/ISIC_0033949.jpg,BKL
5724,ISIC_2019_Training_Input/ISIC_0014725_downsampled.jpg,NV
5725,ISIC_2019_Training_Input/ISIC_0070688.jpg,BKL
5726,ISIC_2019_Training_Input/ISIC_0059640.jpg,BKL
5727,ISIC_2019_Training_Input/ISIC_0071631.jpg,SCC
5728,ISIC_2019_Training_Input/ISIC_0011326.jpg,NV
5729,ISIC_2019_Training_Input/ISIC_0054906.jpg,MEL
5730,ISIC_2019_Training_Input/ISIC_0034206.jpg,NV
5731,ISIC_2019_Training_Input/ISIC_0024349.jpg,NV
5732,ISIC_2019_Training_Input/ISIC_0010000.jpg,MEL
5733,ISIC_2019_Training_Input/ISIC_0064277.jpg,NV
5734,ISIC_2019_Training_Input/ISIC_0001102_downsampled.jpg,MEL
5735,ISIC_2019_Training_Input/ISIC_0029807.jpg,NV
5736,ISIC_2019_Training_Input/ISIC_0025608.jpg,NV
5737,ISIC_2019_Training_Input/ISIC_0026389.jpg,NV
5738,ISIC_2019_Training_Input/ISIC_0029351.jpg,NV
5739,ISIC_2019_Training_Input/ISIC_0025216.jpg,NV
5740,ISIC_2019_Training_Input/ISIC_0063977.jpg,NV
5741,ISIC_2019_Training_Input/ISIC_0033035.jpg,NV
5742,ISIC_2019_Training_Input/ISIC_0062116.jpg,AK
5743,ISIC_2019_Training_Input/ISIC_0068766.jpg,MEL
5744,ISIC_2019_Training_Input/ISIC_0029515.jpg,BCC
5745,ISIC_2019_Training_Input/ISIC_0030995.jpg,MEL
5746,ISIC_2019_Training_Input/ISIC_0032241.jpg,NV
5747,ISIC_2019_Training_Input/ISIC_0033445.jpg,NV
5748,ISIC_2019_Training_Input/ISIC_0060302.jpg,SCC
5749,ISIC_2019_Training_Input/ISIC_0015976_downsampled.jpg,NV
5750,ISIC_2019_Training_Input/ISIC_0010019.jpg,NV
5751,ISIC_2019_Training_Input/ISIC_0059631.jpg,MEL
5752,ISIC_2019_Training_Input/ISIC_0064490.jpg,AK
5753,ISIC_2019_Training_Input/ISIC_0062726.jpg,NV
5754,ISIC_2019_Training_Input/ISIC_0025600.jpg,BCC
5755,ISIC_2019_Training_Input/ISIC_0015416_downsampled.jpg,NV
5756,ISIC_2019_Training_Input/ISIC_0000017_downsampled.jpg,NV
5757,ISIC_2019_Training_Input/ISIC_0059625.jpg,NV
5758,ISIC_2019_Training_Input/ISIC_0033688.jpg,NV
5759,ISIC_2019_Training_Input/ISIC_0059870.jpg,NV
5760,ISIC_2019_Training_Input/ISIC_0066668.jpg,BKL
5761,ISIC_2019_Training_Input/ISIC_0010497.jpg,NV
5762,ISIC_2019_Training_Input/ISIC_0016034_downsampled.jpg,NV
5763,ISIC_2019_Training_Input/ISIC_0034293.jpg,NV
5764,ISIC_2019_Training_Input/ISIC_0064344.jpg,MEL
5765,ISIC_2019_Training_Input/ISIC_0033149.jpg,NV
5766,ISIC_2019_Training_Input/ISIC_0072167.jpg,NV
5767,ISIC_2019_Training_Input/ISIC_0067450.jpg,AK
5768,ISIC_2019_Training_Input/ISIC_0027784.jpg,NV
5769,ISIC_2019_Training_Input/ISIC_0071630.jpg,NV
5770,ISIC_2019_Training_Input/ISIC_0053959.jpg,NV
5771,ISIC_2019_Training_Input/ISIC_0015200_downsampled.jpg,MEL
5772,ISIC_2019_Training_Input/ISIC_0068993.jpg,MEL
5773,ISIC_2019_Training_Input/ISIC_0026093.jpg,NV
5774,ISIC_2019_Training_Input/ISIC_0065276.jpg,AK
5775,ISIC_2019_Training_Input/ISIC_0029706.jpg,NV
5776,ISIC_2019_Training_Input/ISIC_0010854.jpg,NV
5777,ISIC_2019_Training_Input/ISIC_0007475_downsampled.jpg,NV
5778,ISIC_2019_Training_Input/ISIC_0028572.jpg,NV
5779,ISIC_2019_Training_Input/ISIC_0034008.jpg,NV
5780,ISIC_2019_Training_Input/ISIC_0034094.jpg,MEL
5781,ISIC_2019_Training_Input/ISIC_0034277.jpg,NV
5782,ISIC_2019_Training_Input/ISIC_0014438_downsampled.jpg,NV
5783,ISIC_2019_Training_Input/ISIC_0064528.jpg,NV
5784,ISIC_2019_Training_Input/ISIC_0070006.jpg,MEL
5785,ISIC_2019_Training_Input/ISIC_0031089.jpg,NV
5786,ISIC_2019_Training_Input/ISIC_0033206.jpg,MEL
5787,ISIC_2019_Training_Input/ISIC_0026262.jpg,BKL
5788,ISIC_2019_Training_Input/ISIC_0025211.jpg,NV
5789,ISIC_2019_Training_Input/ISIC_0029206.jpg,BKL
5790,ISIC_2019_Training_Input/ISIC_0033034.jpg,MEL
5791,ISIC_2019_Training_Input/ISIC_0027124.jpg,NV
5792,ISIC_2019_Training_Input/ISIC_0034127.jpg,NV
5793,ISIC_2019_Training_Input/ISIC_0067196.jpg,NV
5794,ISIC_2019_Training_Input/ISIC_0014964_downsampled.jpg,NV
5795,ISIC_2019_Training_Input/ISIC_0057819.jpg,BKL
5796,ISIC_2019_Training_Input/ISIC_0029047.jpg,NV
5797,ISIC_2019_Training_Input/ISIC_0028818.jpg,BCC
5798,ISIC_2019_Training_Input/ISIC_0060896.jpg,BCC
5799,ISIC_2019_Training_Input/ISIC_0025371.jpg,NV
5800,ISIC_2019_Training_Input/ISIC_0026274.jpg,NV
5801,ISIC_2019_Training_Input/ISIC_0030358.jpg,NV
5802,ISIC_2019_Training_Input/ISIC_0060556.jpg,MEL
5803,ISIC_2019_Training_Input/ISIC_0013782_downsampled.jpg,BKL
5804,ISIC_2019_Training_Input/ISIC_0068388.jpg,BCC
5805,ISIC_2019_Training_Input/ISIC_0055491.jpg,MEL
5806,ISIC_2019_Training_Input/ISIC_0071707.jpg,MEL
5807,ISIC_2019_Training_Input/ISIC_0027046.jpg,BCC
5808,ISIC_2019_Training_Input/ISIC_0055194.jpg,BCC
5809,ISIC_2019_Training_Input/ISIC_0057529.jpg,NV
5810,ISIC_2019_Training_Input/ISIC_0026061.jpg,NV
5811,ISIC_2019_Training_Input/ISIC_0031346.jpg,VASC
5812,ISIC_2019_Training_Input/ISIC_0061484.jpg,BCC
5813,ISIC_2019_Training_Input/ISIC_0065586.jpg,NV
5814,ISIC_2019_Training_Input/ISIC_0061098.jpg,BKL
5815,ISIC_2019_Training_Input/ISIC_0024993.jpg,NV
5816,ISIC_2019_Training_Input/ISIC_0031658.jpg,NV
5817,ISIC_2019_Training_Input/ISIC_0059094.jpg,BCC
5818,ISIC_2019_Training_Input/ISIC_0061100.jpg,BCC
5819,ISIC_2019_Training_Input/ISIC_0060904.jpg,NV
5820,ISIC_2019_Training_Input/ISIC_0062935.jpg,MEL
5821,ISIC_2019_Training_Input/ISIC_0067337.jpg,BCC
5822,ISIC_2019_Training_Input/ISIC_0015264_downsampled.jpg,NV
5823,ISIC_2019_Training_Input/ISIC_0068367.jpg,SCC
5824,ISIC_2019_Training_Input/ISIC_0069115.jpg,NV
5825,ISIC_2019_Training_Input/ISIC_0028080.jpg,BKL
5826,ISIC_2019_Training_Input/ISIC_0071992.jpg,MEL
5827,ISIC_2019_Training_Input/ISIC_0068173.jpg,NV
5828,ISIC_2019_Training_Input/ISIC_0032847.jpg,MEL
5829,ISIC_2019_Training_Input/ISIC_0055706.jpg,BCC
5830,ISIC_2019_Training_Input/ISIC_0068012.jpg,MEL
5831,ISIC_2019_Training_Input/ISIC_0056730.jpg,BCC
5832,ISIC_2019_Training_Input/ISIC_0024733.jpg,MEL
5833,ISIC_2019_Training_Input/ISIC_0024584.jpg,NV
5834,ISIC_2019_Training_Input/ISIC_0033690.jpg,NV
5835,ISIC_2019_Training_Input/ISIC_0027347.jpg,NV
5836,ISIC_2019_Training_Input/ISIC_0028033.jpg,MEL
5837,ISIC_2019_Training_Input/ISIC_0026158.jpg,MEL
5838,ISIC_2019_Training_Input/ISIC_0013789_downsampled.jpg,NV
5839,ISIC_2019_Training_Input/ISIC_0059379.jpg,NV
5840,ISIC_2019_Training_Input/ISIC_0055274.jpg,BCC
5841,ISIC_2019_Training_Input/ISIC_0000003.jpg,NV
5842,ISIC_2019_Training_Input/ISIC_0031412.jpg,NV
5843,ISIC_2019_Training_Input/ISIC_0060978.jpg,MEL
5844,ISIC_2019_Training_Input/ISIC_0068084.jpg,NV
5845,ISIC_2019_Training_Input/ISIC_0024896.jpg,NV
5846,ISIC_2019_Training_Input/ISIC_0025990.jpg,NV
5847,ISIC_2019_Training_Input/ISIC_0030199.jpg,NV
5848,ISIC_2019_Training_Input/ISIC_0057295.jpg,VASC
5849,ISIC_2019_Training_Input/ISIC_0063174.jpg,MEL
5850,ISIC_2019_Training_Input/ISIC_0066022.jpg,NV
5851,ISIC_2019_Training_Input/ISIC_0024628.jpg,NV
5852,ISIC_2019_Training_Input/ISIC_0066674.jpg,NV
5853,ISIC_2019_Training_Input/ISIC_0029891.jpg,DF
5854,ISIC_2019_Training_Input/ISIC_0065405.jpg,NV
5855,ISIC_2019_Training_Input/ISIC_0072371.jpg,MEL
5856,ISIC_2019_Training_Input/ISIC_0056898.jpg,AK
5857,ISIC_2019_Training_Input/ISIC_0025597.jpg,NV
5858,ISIC_2019_Training_Input/ISIC_0031125.jpg,BKL
5859,ISIC_2019_Training_Input/ISIC_0027128.jpg,NV
5860,ISIC_2019_Training_Input/ISIC_0071294.jpg,BCC
5861,ISIC_2019_Training_Input/ISIC_0057059.jpg,NV
5862,ISIC_2019_Training_Input/ISIC_0011386.jpg,NV
5863,ISIC_2019_Training_Input/ISIC_0014923_downsampled.jpg,NV
5864,ISIC_2019_Training_Input/ISIC_0013775_downsampled.jpg,MEL
5865,ISIC_2019_Training_Input/ISIC_0000193_downsampled.jpg,NV
5866,ISIC_2019_Training_Input/ISIC_0029277.jpg,NV
5867,ISIC_2019_Training_Input/ISIC_0061119.jpg,BCC
5868,ISIC_2019_Training_Input/ISIC_0072201.jpg,BCC
5869,ISIC_2019_Training_Input/ISIC_0028710.jpg,BKL
5870,ISIC_2019_Training_Input/ISIC_0015181_downsampled.jpg,BKL
5871,ISIC_2019_Training_Input/ISIC_0030812.jpg,BKL
5872,ISIC_2019_Training_Input/ISIC_0062921.jpg,NV
5873,ISIC_2019_Training_Input/ISIC_0063653.jpg,NV
5874,ISIC_2019_Training_Input/ISIC_0061588.jpg,AK
5875,ISIC_2019_Training_Input/ISIC_0059384.jpg,NV
5876,ISIC_2019_Training_Input/ISIC_0011089.jpg,NV
5877,ISIC_2019_Training_Input/ISIC_0073147.jpg,MEL
5878,ISIC_2019_Training_Input/ISIC_0068545.jpg,MEL
5879,ISIC_2019_Training_Input/ISIC_0024673.jpg,BCC
5880,ISIC_2019_Training_Input/ISIC_0067037.jpg,NV
5881,ISIC_2019_Training_Input/ISIC_0029211.jpg,NV
5882,ISIC_2019_Training_Input/ISIC_0029199.jpg,NV
5883,ISIC_2019_Training_Input/ISIC_0065374.jpg,MEL
5884,ISIC_2019_Training_Input/ISIC_0063032.jpg,MEL
5885,ISIC_2019_Training_Input/ISIC_0068538.jpg,NV
5886,ISIC_2019_Training_Input/ISIC_0060288.jpg,BCC
5887,ISIC_2019_Training_Input/ISIC_0064768.jpg,NV
5888,ISIC_2019_Training_Input/ISIC_0027320.jpg,BKL
5889,ISIC_2019_Training_Input/ISIC_0053652.jpg,NV
5890,ISIC_2019_Training_Input/ISIC_0027992.jpg,NV
5891,ISIC_2019_Training_Input/ISIC_0058673.jpg,DF
5892,ISIC_2019_Training_Input/ISIC_0000136_downsampled.jpg,NV
5893,ISIC_2019_Training_Input/ISIC_0056461.jpg,NV
5894,ISIC_2019_Training_Input/ISIC_0032972.jpg,BKL
5895,ISIC_2019_Training_Input/ISIC_0031456.jpg,NV
5896,ISIC_2019_Training_Input/ISIC_0058914.jpg,NV
5897,ISIC_2019_Training_Input/ISIC_0014638_downsampled.jpg,BKL
5898,ISIC_2019_Training_Input/ISIC_0071996.jpg,MEL
5899,ISIC_2019_Training_Input/ISIC_0024556.jpg,NV
5900,ISIC_2019_Training_Input/ISIC_0032939.jpg,NV
5901,ISIC_2019_Training_Input/ISIC_0015251_downsampled.jpg,MEL
5902,ISIC_2019_Training_Input/ISIC_0070685.jpg,NV
5903,ISIC_2019_Training_Input/ISIC_0030027.jpg,NV
5904,ISIC_2019_Training_Input/ISIC_0024704.jpg,NV
5905,ISIC_2019_Training_Input/ISIC_0033389.jpg,NV
5906,ISIC_2019_Training_Input/ISIC_0071545.jpg,BKL
5907,ISIC_2019_Training_Input/ISIC_0065313.jpg,MEL
5908,ISIC_2019_Training_Input/ISIC_0031361.jpg,NV
5909,ISIC_2019_Training_Input/ISIC_0069921.jpg,NV
5910,ISIC_2019_Training_Input/ISIC_0060266.jpg,MEL
5911,ISIC_2019_Training_Input/ISIC_0068163.jpg,NV
5912,ISIC_2019_Training_Input/ISIC_0027079.jpg,NV
5913,ISIC_2019_Training_Input/ISIC_0072523.jpg,MEL
5914,ISIC_2019_Training_Input/ISIC_0025789.jpg,NV
5915,ISIC_2019_Training_Input/ISIC_0059766.jpg,MEL
5916,ISIC_2019_Training_Input/ISIC_0065811.jpg,AK
5917,ISIC_2019_Training_Input/ISIC_0029394.jpg,BKL
5918,ISIC_2019_Training_Input/ISIC_0025836.jpg,NV
5919,ISIC_2019_Training_Input/ISIC_0025524.jpg,MEL
5920,ISIC_2019_Training_Input/ISIC_0000128_downsampled.jpg,NV
5921,ISIC_2019_Training_Input/ISIC_0062662.jpg,SCC
5922,ISIC_2019_Training_Input/ISIC_0067045.jpg,NV
5923,ISIC_2019_Training_Input/ISIC_0031283.jpg,NV
5924,ISIC_2019_Training_Input/ISIC_0060263.jpg,NV
5925,ISIC_2019_Training_Input/ISIC_0026362.jpg,SCC
5926,ISIC_2019_Training_Input/ISIC_0065955.jpg,AK
5927,ISIC_2019_Training_Input/ISIC_0011304.jpg,NV
5928,ISIC_2019_Training_Input/ISIC_0058615.jpg,NV
5929,ISIC_2019_Training_Input/ISIC_0033933.jpg,NV
5930,ISIC_2019_Training_Input/ISIC_0031683.jpg,NV
5931,ISIC_2019_Training_Input/ISIC_0063533.jpg,NV
5932,ISIC_2019_Training_Input/ISIC_0054018.jpg,BCC
5933,ISIC_2019_Training_Input/ISIC_0034043.jpg,NV
5934,ISIC_2019_Training_Input/ISIC_0063896.jpg,NV
5935,ISIC_2019_Training_Input/ISIC_0063002.jpg,MEL
5936,ISIC_2019_Training_Input/ISIC_0059693.jpg,BKL
5937,ISIC_2019_Training_Input/ISIC_0028776.jpg,NV
5938,ISIC_2019_Training_Input/ISIC_0063335.jpg,AK
5939,ISIC_2019_Training_Input/ISIC_0028366.jpg,NV
5940,ISIC_2019_Training_Input/ISIC_0069239.jpg,NV
5941,ISIC_2019_Training_Input/ISIC_0027791.jpg,NV
5942,ISIC_2019_Training_Input/ISIC_0033674.jpg,NV
5943,ISIC_2019_Training_Input/ISIC_0028257.jpg,NV
5944,ISIC_2019_Training_Input/ISIC_0029660.jpg,MEL
5945,ISIC_2019_Training_Input/ISIC_0031467.jpg,NV
5946,ISIC_2019_Training_Input/ISIC_0011101.jpg,NV
5947,ISIC_2019_Training_Input/ISIC_0070825.jpg,BCC
5948,ISIC_2019_Training_Input/ISIC_0058553.jpg,BCC
5949,ISIC_2019_Training_Input/ISIC_0029692.jpg,NV
5950,ISIC_2019_Training_Input/ISIC_0026386.jpg,NV
5951,ISIC_2019_Training_Input/ISIC_0065999.jpg,BCC
5952,ISIC_2019_Training_Input/ISIC_0009993.jpg,MEL
5953,ISIC_2019_Training_Input/ISIC_0025340.jpg,NV
5954,ISIC_2019_Training_Input/ISIC_0012496_downsampled.jpg,NV
5955,ISIC_2019_Training_Input/ISIC_0026277.jpg,BKL
5956,ISIC_2019_Training_Input/ISIC_0065287.jpg,NV
5957,ISIC_2019_Training_Input/ISIC_0062105.jpg,BCC
5958,ISIC_2019_Training_Input/ISIC_0024969.jpg,NV
5959,ISIC_2019_Training_Input/ISIC_0060267.jpg,BCC
5960,ISIC_2019_Training_Input/ISIC_0030756.jpg,MEL
5961,ISIC_2019_Training_Input/ISIC_0026759.jpg,NV
5962,ISIC_2019_Training_Input/ISIC_0025954.jpg,DF
5963,ISIC_2019_Training_Input/ISIC_0025352.jpg,NV
5964,ISIC_2019_Training_Input/ISIC_0024811.jpg,NV
5965,ISIC_2019_Training_Input/ISIC_0059627.jpg,BCC
5966,ISIC_2019_Training_Input/ISIC_0024706.jpg,VASC
5967,ISIC_2019_Training_Input/ISIC_0032552.jpg,MEL
5968,ISIC_2019_Training_Input/ISIC_0068353.jpg,BCC
5969,ISIC_2019_Training_Input/ISIC_0026300.jpg,NV
5970,ISIC_2019_Training_Input/ISIC_0028998.jpg,NV
